Rank,ASN,Cone_Size,Node_Degree,Direct_Customers
67299,132225,0,2,0
67300,397867,0,1,0
67301,52317,0,4,0
67302,398064,0,1,0
67303,133471,0,2,0
67304,198766,0,1,0
67305,40252,0,2,0
67306,147039,0,1,0
67307,30703,0,2,0
67308,203554,0,4,0
67309,143496,0,1,0
67310,61870,0,2,0
67311,12548,0,1,0
67312,23623,0,1,0
67313,146996,0,3,0
67314,135335,0,1,0
67315,153458,0,1,0
67316,54110,0,2,0
67317,271245,0,1,0
67318,136613,0,2,0
67319,268809,0,2,0
67320,273599,0,3,0
67321,205008,0,5,0
67322,271558,0,1,0
67323,133125,0,2,0
67324,16652,0,4,0
67325,6869,0,1,0
67326,29186,0,5,0
67327,266811,0,2,0
67328,30967,0,4,0
67329,205022,0,2,0
67330,60585,0,1,0
67331,213921,0,1,0
67332,211492,0,1,0
67333,204803,0,1,0
67334,135445,0,2,0
67335,212176,0,2,0
67336,3364,0,1,0
67337,214854,0,1,0
67338,41322,0,1,0
67339,329496,0,1,0
67340,139925,0,1,0
67341,45711,0,1,0
67342,206197,0,2,0
67343,55714,0,4,0
67344,201378,0,3,0
67345,64416,0,2,0
67346,396867,0,1,0
67347,27746,0,2,0
67348,273619,0,3,0
67349,271265,0,5,0
67350,133089,0,2,0
67351,15215,0,2,0
67352,12991,0,2,0
67353,199201,0,1,0
67354,23706,0,1,0
67355,61570,0,2,0
67356,400175,0,1,0
67357,206833,0,3,0
67358,269809,0,2,0
67359,211303,0,1,0
67360,131125,0,2,0
67361,23666,0,3,0
67362,210256,0,1,0
67363,197635,0,1,0
67364,29082,0,2,0
67365,34100,0,1,0
67366,16255,0,1,0
67367,138072,0,1,0
67368,153879,0,1,0
67369,16398,0,1,0
67370,203609,0,2,0
67371,205421,0,1,0
67372,396168,0,2,0
67373,53618,0,4,0
67374,59424,0,2,0
67375,211914,0,4,0
67376,133919,0,2,0
67377,328163,0,2,0
67378,204566,0,1,0
67379,59715,0,1,0
67380,55022,0,2,0
67381,207655,0,1,0
67382,397043,0,1,0
67383,39368,0,2,0
67384,27486,0,1,0
67385,143258,0,1,0
67386,211533,0,1,0
67387,266560,0,4,0
67388,25779,0,1,0
67389,13901,0,2,0
67390,20634,0,4,0
67391,149977,0,2,0
67392,22898,0,4,0
67393,136651,0,4,0
67394,3259,0,3,0
67395,34663,0,3,0
67396,19950,0,4,0
67397,197489,0,2,0
67398,145882,0,1,0
67399,202540,0,2,0
67400,26151,0,4,0
67401,18173,0,2,0
67402,44866,0,2,0
67403,138015,0,1,0
67404,31864,0,2,0
67405,197840,0,2,0
67406,399840,0,1,0
67407,3770,0,3,0
67408,395421,0,1,0
67409,49164,0,2,0
67410,202915,0,2,0
67411,52059,0,2,0
67412,328192,0,1,0
67413,12816,0,2,0
67414,150208,0,5,0
67415,329341,0,4,0
67416,32620,0,2,0
67417,19150,0,1,0
67418,398157,0,1,0
67419,398876,0,1,0
67420,265698,0,2,0
67421,328093,0,1,0
67422,267722,0,2,0
67423,208212,0,1,0
67424,138285,0,2,0
67425,62086,0,3,0
67426,13895,0,1,0
67427,16178,0,6,0
67428,401847,0,1,0
67429,20874,0,1,0
67430,132604,0,2,0
67431,208454,0,1,0
67432,202133,0,2,0
67433,54305,0,4,0
67434,142795,0,1,0
67435,205479,0,6,0
67436,10186,0,1,0
67437,39232,0,2,0
67438,143152,0,1,0
67439,60733,0,6,0
67440,270584,0,2,0
67441,398014,0,1,0
67442,18772,0,1,0
67443,138301,0,1,0
67444,136437,0,3,0
67445,196707,0,1,0
67446,43837,0,1,0
67447,62721,0,2,0
67448,133422,0,1,0
67449,37056,0,2,0
67450,51321,0,1,0
67451,152184,0,3,0
67452,55501,0,2,0
67453,211459,0,2,0
67454,48967,0,1,0
67455,264384,0,5,0
67456,140824,0,1,0
67457,14640,0,1,0
67458,393907,0,2,0
67459,63779,0,5,0
67460,211266,0,2,0
67461,270829,0,1,0
67462,140851,0,2,0
67463,394735,0,2,0
67464,208620,0,1,0
67465,51326,0,4,0
67466,139636,0,2,0
67467,395439,0,4,0
67468,151168,0,1,0
67469,58935,0,2,0
67470,264414,0,1,0
67471,201162,0,1,0
67472,264807,0,1,0
67473,11361,0,1,0
67474,22764,0,18,0
67475,267918,0,1,0
67476,144170,0,1,0
67477,23329,0,1,0
67478,134284,0,2,0
67479,38131,0,3,0
67480,44162,0,2,0
67481,204011,0,2,0
67482,266119,0,2,0
67483,148981,0,2,0
67484,53399,0,1,0
67485,145831,0,1,0
67486,12059,0,3,0
67487,200336,0,1,0
67488,141446,0,1,0
67489,138206,0,1,0
67490,140037,0,1,0
67491,137093,0,3,0
67492,274027,0,2,0
67493,52804,0,1,0
67494,35712,0,2,0
67495,201978,0,3,0
67496,15121,0,2,0
67497,215497,0,1,0
67498,46279,0,2,0
67499,327845,0,1,0
67500,59459,0,1,0
67501,17961,0,12,0
67502,133803,0,1,0
67503,34278,0,1,0
67504,267953,0,5,0
67505,267987,0,3,0
67506,211159,0,1,0
67507,52853,0,2,0
67508,27606,0,2,0
67509,32493,0,1,0
67510,32068,0,1,0
67511,394819,0,2,0
67512,59499,0,1,0
67513,36246,0,1,0
67514,265296,0,1,0
67515,146309,0,1,0
67516,144474,0,1,0
67517,271598,0,2,0
67518,262977,0,2,0
67519,393452,0,1,0
67520,393235,0,1,0
67521,140297,0,1,0
67522,45259,0,8,0
67523,269308,0,4,0
67524,22405,0,1,0
67525,272911,0,1,0
67526,26355,0,2,0
67527,212601,0,1,0
67528,40936,0,2,0
67529,22064,0,3,0
67530,144610,0,1,0
67531,135528,0,2,0
67532,141648,0,1,0
67533,153197,0,2,0
67534,57926,0,1,0
67535,13027,0,2,0
67536,64161,0,2,0
67537,24069,0,2,0
67538,50498,0,1,0
67539,26760,0,1,0
67540,211021,0,1,0
67541,25021,0,2,0
67542,207941,0,8,0
67543,53554,0,2,0
67544,154256,0,1,0
67545,49334,0,1,0
67546,138259,0,1,0
67547,145005,0,1,0
67548,54310,0,1,0
67549,63826,0,1,0
67550,212081,0,1,0
67551,152747,0,1,0
67552,400210,0,3,0
67553,213570,0,1,0
67554,9405,0,2,0
67555,55907,0,3,0
67556,146527,0,1,0
67557,25223,0,1,0
67558,328036,0,1,0
67559,31469,0,1,0
67560,32446,0,1,0
67561,199563,0,1,0
67562,266943,0,2,0
67563,5653,0,2,0
67564,131123,0,2,0
67565,144208,0,1,0
67566,15596,0,3,0
67567,209626,0,2,0
67568,198340,0,2,0
67569,62051,0,1,0
67570,15594,0,4,0
67571,13116,0,2,0
67572,42938,0,2,0
67573,145329,0,1,0
67574,18966,0,3,0
67575,400185,0,2,0
67576,270779,0,1,0
67577,30097,0,2,0
67578,266534,0,4,0
67579,15976,0,2,0
67580,400669,0,1,0
67581,3244,0,2,0
67582,44732,0,2,0
67583,17852,0,1,0
67584,133280,0,2,0
67585,144386,0,1,0
67586,153105,0,4,0
67587,19616,0,1,0
67588,268357,0,5,0
67589,29868,0,3,0
67590,149080,0,2,0
67591,396304,0,4,0
67592,50734,0,2,0
67593,270051,0,2,0
67594,20160,0,1,0
67595,13683,0,1,0
67596,47304,0,1,0
67597,394309,0,2,0
67598,38881,0,1,0
67599,263924,0,1,0
67600,214632,0,1,0
67601,38016,0,4,0
67602,198757,0,2,0
67603,197909,0,2,0
67604,32480,0,2,0
67605,146544,0,1,0
67606,266274,0,2,0
67607,270574,0,3,0
67608,43033,0,2,0
67609,48076,0,2,0
67610,15992,0,2,0
67611,213397,0,1,0
67612,212735,0,2,0
67613,62031,0,4,0
67614,206954,0,1,0
67615,131848,0,2,0
67616,50377,0,4,0
67617,12595,0,1,0
67618,266323,0,1,0
67619,139592,0,1,0
67620,17005,0,2,0
67621,28593,0,2,0
67622,63301,0,1,0
67623,204959,0,1,0
67624,398256,0,3,0
67625,139722,0,3,0
67626,61412,0,1,0
67627,140905,0,4,0
67628,393535,0,1,0
67629,208221,0,1,0
67630,58612,0,1,0
67631,36808,0,2,0
67632,38207,0,3,0
67633,139483,0,2,0
67634,265280,0,4,0
67635,143355,0,1,0
67636,200634,0,2,0
67637,328850,0,1,0
67638,208883,0,2,0
67639,39135,0,2,0
67640,398421,0,1,0
67641,209175,0,1,0
67642,48708,0,2,0
67643,11929,0,1,0
67644,32824,0,4,0
67645,59631,0,1,0
67646,57473,0,2,0
67647,153650,0,3,0
67648,15375,0,1,0
67649,393819,0,3,0
67650,204221,0,1,0
67651,199873,0,2,0
67652,131684,0,2,0
67653,273143,0,1,0
67654,18140,0,1,0
67655,10273,0,3,0
67656,144701,0,1,0
67657,210003,0,1,0
67658,15850,0,2,0
67659,200865,0,1,0
67660,135581,0,2,0
67661,198512,0,1,0
67662,131255,0,3,0
67663,396939,0,2,0
67664,43608,0,2,0
67665,269355,0,1,0
67666,211381,0,4,0
67667,48173,0,9,0
67668,25323,0,1,0
67669,29058,0,1,0
67670,398764,0,3,0
67671,206899,0,1,0
67672,138258,0,2,0
67673,49719,0,3,0
67674,13204,0,1,0
67675,17562,0,5,0
67676,39396,0,3,0
67677,144226,0,1,0
67678,5939,0,1,0
67679,212000,0,1,0
67680,212725,0,2,0
67681,401366,0,1,0
67682,223,0,2,0
67683,263560,0,1,0
67684,5015,0,2,0
67685,198813,0,3,0
67686,55106,0,4,0
67687,145140,0,1,0
67688,198115,0,3,0
67689,27238,0,1,0
67690,45641,0,2,0
67691,198188,0,2,0
67692,36229,0,1,0
67693,146201,0,1,0
67694,41634,0,2,0
67695,1523,0,2,0
67696,262770,0,4,0
67697,211776,0,1,0
67698,50800,0,1,0
67699,133761,0,2,0
67700,266151,0,3,0
67701,200655,0,1,0
67702,401696,0,3,0
67703,213681,0,4,0
67704,57615,0,1,0
67705,50897,0,1,0
67706,265087,0,1,0
67707,216034,0,2,0
67708,139501,0,1,0
67709,145530,0,1,0
67710,273639,0,2,0
67711,202769,0,1,0
67712,205596,0,1,0
67713,140526,0,1,0
67714,50344,0,1,0
67715,134254,0,3,0
67716,131635,0,1,0
67717,143979,0,1,0
67718,50660,0,1,0
67719,150803,0,2,0
67720,142364,0,5,0
67721,60975,0,3,0
67722,201358,0,1,0
67723,143993,0,1,0
67724,9249,0,2,0
67725,1286,0,4,0
67726,154281,0,1,0
67727,145759,0,1,0
67728,40318,0,1,0
67729,147165,0,3,0
67730,149928,0,1,0
67731,39627,0,1,0
67732,215065,0,3,0
67733,202570,0,1,0
67734,61420,0,1,0
67735,26679,0,2,0
67736,328365,0,3,0
67737,143928,0,1,0
67738,213394,0,2,0
67739,63415,0,3,0
67740,144230,0,1,0
67741,139284,0,1,0
67742,34443,0,2,0
67743,394949,0,2,0
67744,263342,0,3,0
67745,145360,0,1,0
67746,47078,0,1,0
67747,9313,0,4,0
67748,22243,0,1,0
67749,56304,0,1,0
67750,58230,0,2,0
67751,270239,0,1,0
67752,205771,0,4,0
67753,3253,0,1,0
67754,34612,0,2,0
67755,57512,0,6,0
67756,274828,0,1,0
67757,153111,0,1,0
67758,136457,0,2,0
67759,60933,0,1,0
67760,201712,0,1,0
67761,141783,0,2,0
67762,149947,0,2,0
67763,135132,0,3,0
67764,264932,0,2,0
67765,39324,0,5,0
67766,144489,0,1,0
67767,143284,0,1,0
67768,152512,0,1,0
67769,12917,0,1,0
67770,268341,0,2,0
67771,197628,0,1,0
67772,36469,0,2,0
67773,23953,0,7,0
67774,53377,0,1,0
67775,215454,0,1,0
67776,137472,0,1,0
67777,61873,0,3,0
67778,51890,0,2,0
67779,397276,0,2,0
67780,198677,0,2,0
67781,14727,0,2,0
67782,14418,0,1,0
67783,214522,0,1,0
67784,28453,0,1,0
67785,328913,0,2,0
67786,61594,0,1,0
67787,327853,0,1,0
67788,16434,0,2,0
67789,33311,0,3,0
67790,31577,0,4,0
67791,214875,0,1,0
67792,50583,0,3,0
67793,143104,0,1,0
67794,145380,0,1,0
67795,40990,0,1,0
67796,208778,0,1,0
67797,134912,0,2,0
67798,328570,0,1,0
67799,200654,0,1,0
67800,39819,0,2,0
67801,264876,0,3,0
67802,264959,0,5,0
67803,62673,0,1,0
67804,16058,0,3,0
67805,9851,0,1,0
67806,136635,0,1,0
67807,328156,0,1,0
67808,206937,0,2,0
67809,17846,0,1,0
67810,328125,0,2,0
67811,203564,0,1,0
67812,151610,0,3,0
67813,53141,0,1,0
67814,30567,0,1,0
67815,55584,0,2,0
67816,202072,0,3,0
67817,53602,0,2,0
67818,33312,0,1,0
67819,272862,0,1,0
67820,393670,0,3,0
67821,273449,0,2,0
67822,48218,0,3,0
67823,26328,0,4,0
67824,44347,0,3,0
67825,59681,0,2,0
67826,133923,0,2,0
67827,4158,0,2,0
67828,26182,0,2,0
67829,266246,0,3,0
67830,199760,0,1,0
67831,49147,0,1,0
67832,153112,0,3,0
67833,25292,0,2,0
67834,274787,0,1,0
67835,48851,0,10,0
67836,27451,0,2,0
67837,400477,0,1,0
67838,136710,0,1,0
67839,131516,0,3,0
67840,213901,0,1,0
67841,264724,0,2,0
67842,200815,0,2,0
67843,393983,0,2,0
67844,143850,0,1,0
67845,59049,0,2,0
67846,56322,0,4,0
67847,150215,0,3,0
67848,205175,0,1,0
67849,141976,0,2,0
67850,145867,0,1,0
67851,197625,0,1,0
67852,59355,0,2,0
67853,38709,0,1,0
67854,210975,0,1,0
67855,400127,0,1,0
67856,141366,0,2,0
67857,47959,0,1,0
67858,43655,0,2,0
67859,138383,0,1,0
67860,12871,0,3,0
67861,140729,0,1,0
67862,144756,0,1,0
67863,152135,0,1,0
67864,207628,0,1,0
67865,55229,0,1,0
67866,207254,0,3,0
67867,48433,0,2,0
67868,11212,0,1,0
67869,44328,0,2,0
67870,143698,0,1,0
67871,27760,0,1,0
67872,30165,0,5,0
67873,15321,0,2,0
67874,142824,0,1,0
67875,328073,0,3,0
67876,268753,0,3,0
67877,149490,0,1,0
67878,270928,0,7,0
67879,266556,0,1,0
67880,50816,0,1,0
67881,213328,0,1,0
67882,200158,0,2,0
67883,30267,0,2,0
67884,28128,0,1,0
67885,22669,0,1,0
67886,213638,0,2,0
67887,42832,0,2,0
67888,45188,0,1,0
67889,209612,0,3,0
67890,48153,0,2,0
67891,28532,0,2,0
67892,24318,0,1,0
67893,11962,0,2,0
67894,141470,0,2,0
67895,13652,0,2,0
67896,145679,0,1,0
67897,49942,0,1,0
67898,138484,0,1,0
67899,153044,0,1,0
67900,40531,0,2,0
67901,140890,0,1,0
67902,150496,0,1,0
67903,204877,0,2,0
67904,41229,0,1,0
67905,397855,0,2,0
67906,140952,0,2,0
67907,211918,0,2,0
67908,50318,0,1,0
67909,7243,0,2,0
67910,49095,0,3,0
67911,265344,0,2,0
67912,143786,0,1,0
67913,397601,0,7,0
67914,57652,0,2,0
67915,40591,0,2,0
67916,401267,0,1,0
67917,203101,0,5,0
67918,39561,0,10,0
67919,152133,0,1,0
67920,201759,0,2,0
67921,270810,0,2,0
67922,204366,0,1,0
67923,63327,0,1,0
67924,144163,0,1,0
67925,271288,0,2,0
67926,3334,0,1,0
67927,40734,0,1,0
67928,272018,0,2,0
67929,205939,0,1,0
67930,206385,0,3,0
67931,38507,0,1,0
67932,48425,0,2,0
67933,42996,0,2,0
67934,394973,0,4,0
67935,204540,0,3,0
67936,4133,0,1,0
67937,29403,0,1,0
67938,36182,0,5,0
67939,197525,0,1,0
67940,136702,0,2,0
67941,153779,0,1,0
67942,4613,0,2,0
67943,7080,0,1,0
67944,199950,0,3,0
67945,58204,0,2,0
67946,140669,0,1,0
67947,7482,0,1,0
67948,215678,0,1,0
67949,18807,0,1,0
67950,208245,0,1,0
67951,137040,0,1,0
67952,262408,0,4,0
67953,214016,0,2,0
67954,200095,0,2,0
67955,25421,0,2,0
67956,207664,0,1,0
67957,43860,0,1,0
67958,135578,0,1,0
67959,138066,0,1,0
67960,41325,0,4,0
67961,213368,0,1,0
67962,146107,0,1,0
67963,131963,0,2,0
67964,48555,0,1,0
67965,51295,0,1,0
67966,143580,0,1,0
67967,20109,0,2,0
67968,262762,0,2,0
67969,151406,0,1,0
67970,58631,0,2,0
67971,133740,0,1,0
67972,147174,0,2,0
67973,395389,0,1,0
67974,397854,0,1,0
67975,208544,0,2,0
67976,58777,0,3,0
67977,396332,0,2,0
67978,26388,0,1,0
67979,328623,0,1,0
67980,144133,0,1,0
67981,27936,0,1,0
67982,205601,0,1,0
67983,63764,0,1,0
67984,401282,0,1,0
67985,808,0,1,0
67986,56224,0,1,0
67987,8784,0,2,0
67988,7150,0,2,0
67989,146170,0,1,0
67990,44962,0,2,0
67991,33426,0,1,0
67992,401890,0,1,0
67993,47874,0,2,0
67994,146270,0,1,0
67995,273372,0,1,0
67996,151119,0,1,0
67997,131817,0,2,0
67998,27470,0,1,0
67999,401026,0,3,0
68000,47664,0,1,0
68001,33062,0,2,0
68002,401548,0,1,0
68003,5877,0,1,0
68004,265289,0,2,0
68005,29871,0,1,0
68006,131831,0,1,0
68007,41036,0,1,0
68008,50547,0,1,0
68009,401834,0,1,0
68010,18153,0,1,0
68011,63217,0,3,0
68012,267329,0,1,0
68013,34308,0,4,0
68014,396945,0,1,0
68015,49998,0,1,0
68016,42661,0,2,0
68017,266591,0,1,0
68018,43170,0,1,0
68019,47266,0,1,0
68020,63183,0,3,0
68021,328558,0,2,0
68022,46461,0,1,0
68023,53052,0,5,0
68024,268979,0,4,0
68025,64233,0,2,0
68026,51819,0,1,0
68027,209623,0,2,0
68028,206743,0,1,0
68029,62632,0,1,0
68030,54152,0,1,0
68031,210054,0,2,0
68032,207500,0,1,0
68033,59835,0,1,0
68034,395728,0,1,0
68035,146607,0,1,0
68036,60824,0,2,0
68037,398813,0,3,0
68038,40849,0,1,0
68039,8874,0,1,0
68040,328703,0,1,0
68041,216237,0,1,0
68042,201992,0,1,0
68043,268067,0,1,0
68044,32430,0,1,0
68045,150686,0,2,0
68046,35723,0,2,0
68047,13379,0,5,0
68048,146568,0,1,0
68049,141311,0,1,0
68050,63743,0,4,0
68051,136805,0,3,0
68052,136496,0,1,0
68053,17710,0,2,0
68054,212685,0,1,0
68055,264824,0,2,0
68056,22079,0,4,0
68057,59689,0,4,0
68058,200961,0,5,0
68059,982,0,1,0
68060,140525,0,3,0
68061,203733,0,2,0
68062,31807,0,1,0
68063,210833,0,3,0
68064,52540,0,2,0
68065,132566,0,6,0
68066,31643,0,3,0
68067,21900,0,2,0
68068,273756,0,3,0
68069,27950,0,1,0
68070,397161,0,1,0
68071,214821,0,2,0
68072,152994,0,3,0
68073,327884,0,3,0
68074,48320,0,3,0
68075,271596,0,4,0
68076,58875,0,1,0
68077,141004,0,2,0
68078,393999,0,1,0
68079,146324,0,1,0
68080,35917,0,2,0
68081,211321,0,2,0
68082,51232,0,1,0
68083,39531,0,3,0
68084,200761,0,2,0
68085,199751,0,1,0
68086,136713,0,1,0
68087,36581,0,2,0
68088,135765,0,2,0
68089,132103,0,1,0
68090,206193,0,2,0
68091,273420,0,1,0
68092,17584,0,1,0
68093,48920,0,2,0
68094,56635,0,4,0
68095,54407,0,3,0
68096,263908,0,3,0
68097,400489,0,2,0
68098,24214,0,2,0
68099,35416,0,2,0
68100,46905,0,1,0
68101,262321,0,5,0
68102,54391,0,4,0
68103,202029,0,1,0
68104,207284,0,2,0
68105,264978,0,1,0
68106,132033,0,1,0
68107,208864,0,2,0
68108,266625,0,3,0
68109,204131,0,2,0
68110,62500,0,3,0
68111,34917,0,1,0
68112,216404,0,1,0
68113,147283,0,1,0
68114,152671,0,2,0
68115,149946,0,2,0
68116,400298,0,1,0
68117,136434,0,2,0
68118,394877,0,2,0
68119,138523,0,2,0
68120,215574,0,2,0
68121,395544,0,3,0
68122,264970,0,2,0
68123,397209,0,1,0
68124,210456,0,3,0
68125,268970,0,3,0
68126,36577,0,2,0
68127,42013,0,4,0
68128,31965,0,3,0
68129,328980,0,1,0
68130,393236,0,2,0
68131,200450,0,1,0
68132,9562,0,2,0
68133,131814,0,2,0
68134,198853,0,2,0
68135,30039,0,1,0
68136,22513,0,3,0
68137,143784,0,1,0
68138,152978,0,1,0
68139,213996,0,3,0
68140,211495,0,2,0
68141,398755,0,1,0
68142,213522,0,2,0
68143,212410,0,3,0
68144,265919,0,4,0
68145,152718,0,4,0
68146,29485,0,1,0
68147,144653,0,1,0
68148,150795,0,1,0
68149,262590,0,7,0
68150,43172,0,1,0
68151,152823,0,1,0
68152,269913,0,1,0
68153,52250,0,2,0
68154,50442,0,1,0
68155,394133,0,1,0
68156,37918,0,4,0
68157,215783,0,2,0
68158,20864,0,1,0
68159,54764,0,1,0
68160,272913,0,2,0
68161,44999,0,2,0
68162,214907,0,1,0
68163,7772,0,5,0
68164,398396,0,1,0
68165,144299,0,1,0
68166,21830,0,1,0
68167,206114,0,1,0
68168,397546,0,1,0
68169,15687,0,1,0
68170,11204,0,2,0
68171,3254,0,3,0
68172,206885,0,2,0
68173,272286,0,1,0
68174,204218,0,1,0
68175,38905,0,1,0
68176,144158,0,1,0
68177,398191,0,4,0
68178,137033,0,2,0
68179,274203,0,1,0
68180,200305,0,2,0
68181,8643,0,1,0
68182,397200,0,1,0
68183,212500,0,1,0
68184,61726,0,2,0
68185,142396,0,2,0
68186,264511,0,2,0
68187,44511,0,1,0
68188,210106,0,4,0
68189,203120,0,1,0
68190,269546,0,1,0
68191,59642,0,4,0
68192,262531,0,2,0
68193,21561,0,2,0
68194,215440,0,1,0
68195,264738,0,3,0
68196,271422,0,2,0
68197,141083,0,3,0
68198,329346,0,1,0
68199,199199,0,1,0
68200,272628,0,1,0
68201,206519,0,1,0
68202,5766,0,1,0
68203,42357,0,4,0
68204,143843,0,1,0
68205,271284,0,4,0
68206,33534,0,1,0
68207,145458,0,1,0
68208,134989,0,1,0
68209,142352,0,6,0
68210,202852,0,1,0
68211,135160,0,1,0
68212,328569,0,1,0
68213,47188,0,1,0
68214,14626,0,2,0
68215,212417,0,3,0
68216,29701,0,1,0
68217,398111,0,1,0
68218,2642,0,3,0
68219,216182,0,5,0
68220,215918,0,2,0
68221,271344,0,1,0
68222,46483,0,1,0
68223,215197,0,1,0
68224,33292,0,1,0
68225,216155,0,2,0
68226,49929,0,2,0
68227,139915,0,1,0
68228,136210,0,1,0
68229,151529,0,1,0
68230,19193,0,2,0
68231,214640,0,3,0
68232,139597,0,3,0
68233,264737,0,1,0
68234,205432,0,1,0
68235,56596,0,2,0
68236,264838,0,3,0
68237,37130,0,1,0
68238,11582,0,1,0
68239,47981,0,1,0
68240,49850,0,1,0
68241,273625,0,2,0
68242,51388,0,1,0
68243,52158,0,1,0
68244,40349,0,2,0
68245,271308,0,3,0
68246,50920,0,2,0
68247,138239,0,1,0
68248,264640,0,1,0
68249,145084,0,1,0
68250,211057,0,5,0
68251,134810,0,2,0
68252,30513,0,2,0
68253,140762,0,2,0
68254,209078,0,1,0
68255,34404,0,1,0
68256,47367,0,1,0
68257,270092,0,1,0
68258,262361,0,2,0
68259,401481,0,1,0
68260,37709,0,2,0
68261,264231,0,1,0
68262,48077,0,3,0
68263,50512,0,1,0
68264,15063,0,1,0
68265,209666,0,1,0
68266,205948,0,1,0
68267,12204,0,1,0
68268,143823,0,1,0
68269,267029,0,1,0
68270,144639,0,1,0
68271,143221,0,1,0
68272,38984,0,3,0
68273,42527,0,1,0
68274,143712,0,1,0
68275,273661,0,3,0
68276,30117,0,1,0
68277,59121,0,2,0
68278,267377,0,2,0
68279,207960,0,5,0
68280,204471,0,6,0
68281,14887,0,2,0
68282,271929,0,3,0
68283,42901,0,1,0
68284,16906,0,4,0
68285,270783,0,4,0
68286,136764,0,1,0
68287,9769,0,1,0
68288,268148,0,1,0
68289,273116,0,1,0
68290,205457,0,1,0
68291,22973,0,1,0
68292,31886,0,2,0
68293,216340,0,3,0
68294,200888,0,1,0
68295,274576,0,1,0
68296,40564,0,2,0
68297,35387,0,1,0
68298,18669,0,1,0
68299,206871,0,1,0
68300,17099,0,1,0
68301,144384,0,1,0
68302,131341,0,2,0
68303,145197,0,1,0
68304,19629,0,1,0
68305,393702,0,2,0
68306,59615,0,2,0
68307,50231,0,3,0
68308,203108,0,1,0
68309,145573,0,1,0
68310,273627,0,1,0
68311,141266,0,2,0
68312,137746,0,3,0
68313,32049,0,1,0
68314,204326,0,3,0
68315,146154,0,1,0
68316,26462,0,4,0
68317,50277,0,2,0
68318,151506,0,4,0
68319,142367,0,2,0
68320,400856,0,2,0
68321,153365,0,1,0
68322,131411,0,1,0
68323,20916,0,1,0
68324,205418,0,1,0
68325,9900,0,2,0
68326,153655,0,4,0
68327,199392,0,2,0
68328,40067,0,2,0
68329,136056,0,2,0
68330,207188,0,2,0
68331,197380,0,2,0
68332,16667,0,2,0
68333,201470,0,1,0
68334,60881,0,1,0
68335,55435,0,1,0
68336,201551,0,1,0
68337,22413,0,4,0
68338,329230,0,2,0
68339,12834,0,1,0
68340,145034,0,1,0
68341,263177,0,1,0
68342,327947,0,5,0
68343,52422,0,1,0
68344,12980,0,3,0
68345,142677,0,1,0
68346,64031,0,2,0
68347,131933,0,4,0
68348,28011,0,1,0
68349,400726,0,2,0
68350,45984,0,1,0
68351,19434,0,1,0
68352,197240,0,2,0
68353,135146,0,1,0
68354,22348,0,1,0
68355,214069,0,2,0
68356,266113,0,1,0
68357,13778,0,9,0
68358,199570,0,1,0
68359,20053,0,2,0
68360,272250,0,3,0
68361,145705,0,1,0
68362,13008,0,1,0
68363,47696,0,1,0
68364,202605,0,3,0
68365,31457,0,1,0
68366,35244,0,1,0
68367,2115,0,1,0
68368,41319,0,2,0
68369,37364,0,3,0
68370,53725,0,1,0
68371,43908,0,1,0
68372,33128,0,1,0
68373,61711,0,4,0
68374,394452,0,3,0
68375,53931,0,1,0
68376,216024,0,3,0
68377,54095,0,1,0
68378,134702,0,1,0
68379,134101,0,2,0
68380,61756,0,3,0
68381,144142,0,1,0
68382,267201,0,1,0
68383,43087,0,2,0
68384,395342,0,2,0
68385,25910,0,1,0
68386,60407,0,2,0
68387,150657,0,2,0
68388,397777,0,1,0
68389,398222,0,2,0
68390,146387,0,1,0
68391,46591,0,1,0
68392,144257,0,1,0
68393,144523,0,1,0
68394,62250,0,1,0
68395,61022,0,1,0
68396,60466,0,2,0
68397,28654,0,3,0
68398,28555,0,4,0
68399,204514,0,2,0
68400,206401,0,1,0
68401,137702,0,3,0
68402,24225,0,3,0
68403,264555,0,5,0
68404,266278,0,2,0
68405,145536,0,1,0
68406,17365,0,1,0
68407,143909,0,1,0
68408,146411,0,1,0
68409,215292,0,2,0
68410,37109,0,5,0
68411,40451,0,1,0
68412,399386,0,1,0
68413,41272,0,1,0
68414,57157,0,2,0
68415,270302,0,1,0
68416,44266,0,2,0
68417,150603,0,1,0
68418,8559,0,1,0
68419,141395,0,2,0
68420,141967,0,1,0
68421,52790,0,2,0
68422,131240,0,1,0
68423,213459,0,1,0
68424,11430,0,2,0
68425,203625,0,1,0
68426,15172,0,2,0
68427,198646,0,1,0
68428,213842,0,3,0
68429,34010,0,1,0
68430,44529,0,3,0
68431,401229,0,1,0
68432,205146,0,3,0
68433,30293,0,1,0
68434,55114,0,1,0
68435,10493,0,2,0
68436,60551,0,2,0
68437,142066,0,2,0
68438,50180,0,1,0
68439,199143,0,1,0
68440,41537,0,2,0
68441,20270,0,1,0
68442,150533,0,2,0
68443,142987,0,1,0
68444,265673,0,3,0
68445,26670,0,2,0
68446,28181,0,8,0
68447,50025,0,1,0
68448,152771,0,2,0
68449,146516,0,1,0
68450,266653,0,1,0
68451,10209,0,2,0
68452,397444,0,6,0
68453,48978,0,4,0
68454,264262,0,2,0
68455,203369,0,2,0
68456,266798,0,1,0
68457,269061,0,1,0
68458,18577,0,1,0
68459,60647,0,1,0
68460,140241,0,1,0
68461,62939,0,1,0
68462,265515,0,2,0
