asn,name,source,verdict,apnic_score,signed_pct,cone,dirty_upstreams
200735,MN Glasfaser GmbH trading as MUENET GmbH & Co. KG,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
28728,Infornax Information Technology Zrt.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
397376,IFN,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
61510,Cooperativa Telefonica de Calafate Ltda.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,3
12361,VODAFONE-PANAFON HELLENIC TELECOMMUNICATIONS COMPANY SA,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
45131,REANNZ Head Office,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
208974,Internetmanufaktur Karlsruhe UG (haftungsbeschraenkt),BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
28785,Asseco Cloud Sp. z o. o.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
20596,Future Publishing Ltd,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
209040,SeWiKom GmbH,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
61615,FALE S.A.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
28854,SavMAN AB,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
200906,MCT SAS,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,3
135421,"SALKELD, MATTHEW T/A MATTHEW SALKELD CONSULTING",BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
200995,BIT BV,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
53550,"NTT Cloud Communications US, Inc.",BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,3
209198,Offshore Renewable Energy Catapult,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
151858,INTERDIGI JOINT STOCK COMPANY,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
201011,Core-Backbone GmbH,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
20798,EPTE Oy,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
29018,trivago N.V.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
209252,PGL ESPORTS SRL,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
20857,TransIP B.V. (team.blue NL),BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
29086,"GiTy, a.s.",BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
397727,Atlantic IXPs Inc.,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
4528,The University of Hong Kong,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
29122,i-Wet Ltd.,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
201155,embeDD GmbH,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
12775,JPC Infonet Ltd,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
20986,EasyTeam SAS,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
53763,"Lakeside Network, LLC",BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
201220,Gruppo EURIS Spa,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
201240,Rocket NG GmbH,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
21034,Micso s.r.l.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
209465,VIG SERVICES SHQIPERI Sh.p.k.,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
29247,Ote SA (Hellenic Telecommunications Organisation),BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
266832,CONEXIONES TECNOLOGICAS Y COMUNICACION S.A.S.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
62080,Adrian Almenar Serrano,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
53910,Northwestel Inc.,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
397990,Williamslabs LLC,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
37551,ATI - Agence Tunisienne Internet,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
62141,COMPAGNIE NATIONALE DU RHONE S.A.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
12990,Ringier Axel Springer Polska Sp. z o.o.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
37578,Telecommunication Sevice  Providers Association of Ke...,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
135887,Belong (Telstra Limited),BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
29423,gridscale GmbH,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
398065,Fritz Lab LLC,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
135932,Viet Storage Technology Joint Stock Company,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,3
29447,Iliad Italia S.p.A,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
21260,The Positive Internet Company Ltd,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
62227,EKCO CLOUD AND SECURITY LIMITED,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
398113,Gateway Fiber LLC,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
29484,Ruhr-Universitaet Bochum,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
201533,United Networks SE,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
62310,axilaris GmbH,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
62357,2M-IT Oy,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
209815,SNC ALTAREA MANAGEMENT,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
201636,Tec6 SARL,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
201644,Brabant Water N.V,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
13246,Key-Systems GmbH,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
13251,QiTEC GmbH,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
152533,"National Institute of Technology Karnataka, Surathkal",BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
46050,PT JC Indonesia,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
209894,Foerderverein Freie Infrastruktur e.V.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
209915,trivago N.V.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
21538,IGWAN.NET,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
201773,University of Warwick,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
21565,"Horry Telephone Cooperative, Inc.",BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
62538,ipFail Networks,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
201838,Community Fibre Limited,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
13427,"Softcom Internet Communications, Inc.",BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
398493,System In Place,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
210140,GAVLEBORGS LANS LANDSTING,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
5409,toplink GmbH,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
152873,Neodyland,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
202032,GOLINE SA,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,3
5436,Computacenter France SAS,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
54594,Illuminate Hillsboro,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
62787,Snark Holding Corp.,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
202066,Green IT Solutions Sarl,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
38229,"Lanka Education & Research Network, NREN",BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
5470,Aristotle University of Thessaloniki,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
202094,FINDER SpA,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
210303,Hamburg Port Authority AoeR,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
202112,TELMACO S.A,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
21903,Arnhem Networks LLC,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,5
5520,Universitaet zu Koeln,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
46505,NixiHost.com Incorporated,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
30133,ISC F-ROOT NUL0,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
210374,Pedro Direito,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
202196,Booking.com BV,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,7
267743,GILAT NETWORKS PERU S.A.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
202208,teutel GmbH,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
210429,Hizakura B.V.,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
202288,Matthew Martin,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
63025,NOHAVPS LLC,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,3
202329,Verein zur Foerderung freier Netze Region Mittlerer O...,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
30298,META Solutions,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
398960,Cryoflesh Inc,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
398986,secured.gg (Gameserverkings),BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
5786,University of Puerto Rico,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
202401,Webhosting24 GmbH,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
399016,Canadian Fiber Optics Corp.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
202422,G-Core Labs S.A.,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
54978,ZYWAVE INC,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,3
202454,Pine Media Ltd,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
399105,CECREVIER,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
22296,Vorsk LLC,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
63322,Parler Cloud,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
210793,Altonetz GmbH,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
202605,"EMPECOM, s.r.o.",BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
137074,Responsible Internet Sustainability Effort,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
210805,Open Infra ISP Production International AB,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
202616,Wien Energie GmbH,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
202618,"Rychly drat, s.r.o.",BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
399242,CodingFlyBoy LLC,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
202663,VOGANET SARL,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
6058,Northwestel Inc.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
202693,Erik Schneider,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
202716,WWK Lebensversicherung a.G.,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
47132,Innonet ICT-Services GmbH,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
14383,"M3COM of Virginia, Inc",BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
38965,Rick van der Sterren trading as HostIn,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,3
47202,LAZER TELECOMUNICACOES S.A.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
39029,Redpill Linpro AS,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
202870,Dimensione S.r.l.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
153720,Mark Delany,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
6269,"AT&T Enterprises, LLC",BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
202898,DEVELOPPEMENT D'APPLICATIONS SUR RESEAUX A VALEUR AJO...,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
22684,SSI Micro Ltd.,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
22709,"North State Telephone, LLC",BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
47317,"Web4ce, s.r.o.",BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
6364,"Atlantic.net, Inc.",BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,3
6373,Opus One,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
39150,HOSTING TELECOM LTD,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,3
63734,365 Online technology joint stock company,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
63806,Human-life Information Platforms Institute,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
63834,PrimeXM Networks (Singapore) PTE. LTD,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
211309,Obos Nett AS,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
211327,CODEVAULT SRL,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
47490,TuxBox,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
211381,Podaon SIA,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
63949,Akamai (Linode),BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,4
23007,Universidad de Los Andes,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
211462,Andrei Tiberiu Holt,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
399899,Lightening Systems,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
203296,Kristillinen Media Oy,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
47648,NOREST SERVICES SAS,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
203315,Web Wiz Ltd,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
14907,Wikimedia Foundation Inc.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,6
39484,Pirkan Opiskelija-asunnot Oy,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
203352,NEYRIAL CENTRE FRANCE SAS,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
6750,"Soluciones Dinamicas de la Red, S.L.",BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
55911,kazukichi,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
14956,RouterHosting LLC,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,5
47727,Warnet.cz s.r.o.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
39542,SIGMA INFORMATIQUE SAS,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
203457,Fundacio Institut de Ciencies Fotoniques (ICFO),BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
203476,GANDI SAS,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
6878,T-Systems International GmbH,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
39648,DataCom Group Nordic AB,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
203488,DaLuNET s.r.o.,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
211694,Alpes Networks SAS,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
15088,First Network Group Inc,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
31472,VoiceHost Ltd,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
31493,TWENTYTWENTYMEDIA LIMITED,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
203592,CLOUD & HEAT Technologies GmbH,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
211809,VALITY SA,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
39790,Web4U s.r.o.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
400245,AlphaCentri Corporation,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
31615,Odido Netherlands B.V.,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
7065,"Sonic.net, LLC",BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
39857,Aalto University Student Union,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
23483,Shasta County Office of Education,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
64449,Datakonsult Magnus Sandberg,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
31705,Europaischen Organisation fuer die Nutzung Meteorolog...,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
39900,SIA GOOD,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
400371,PUEBLO OF LAGUNA UTILITY AUTHORITY,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
39935,NETSMART (CYPRUS) LTD,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
56329,Gigaclear Limited,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
48154,Thomas Horx & Christian Wetzig GbR,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
211997,EHO.LINK SAS,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
31775,"Greenlight Networks, LLC",BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
56357,Technical University of Munich,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
203817,Kuhmon kyläverkko-osuuskunta,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
203847,Marconi Solutions Srls,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
212049,Jonathan Nebel,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
40021,"Contabo (Nubes, LLC)",BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
15457,"NOS Madeira Comunicacoes, S.A.",BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
56427,Michal Hradil,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
56465,Therecom Ltd,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
40098,"Community Antenna Service, Inc.",BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
23719,University of Sydney,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
203953,Hiper A/S,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
31922,"Datto, LLC",BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
400564,"Weston Reed, Sole Proprietorship",BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
400566,Sergio Zygmunt,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
15556,"City Solutions, LLC",BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
48328,retarus GmbH,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
204003,Jan-Eric Ortgies,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
204020,Fenice Telekom Grupa d.o.o.,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
56566,SATT a.s.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
400644,BGPKIT LLC,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
48390,Lucas Dousse,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
56588,Information System Authority,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
204053,ADESTIS GmbH,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
204057,Duomenu apdorojimo centras LTD,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
204058,"Fibris, s.r.o.",BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
15693,Today Concepts B.V.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
400719,RJN Services,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
7514,"Computer Engineering & Consulting, Ltd.",BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
212321,PC A LA CARTE SASU,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
212323,Daedalean AG,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
204151,EWII Bredbaand A/S,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
15817,Mittwald GmbH,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
7645,Deakin University,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
204253,CTS Eventim Solutions GmbH,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,3
204296,VEKA AG,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,3
48661,"AIRWAYNET, a.s.",BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
204310,Synergies GmbH,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
40490,"Afilias, Inc.",BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
56876,Ociris GmbH,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,3
204334,Vassbacks Fibernat ek. for.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
147040,NEBULA SYSTEMS SDN BHD,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,4
24164,UNION BROADBAND NETWORK,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
56933,Datagram s.r.o.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
24165,UNION BROADBAND NETWORK,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
48777,DARC e.V.,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
212623,NysaNet sp. z o.o.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
204467,AIRSTREAM SRL,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
270009,GUALAN JAPON LUIS JOAQUIN (SARAGUROSNET),BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
401167,Sinn Development Ltd.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
48926,Pe3ny Net s.r.o.,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
139049,GIGACOMM PTY LTD,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
48945,OPEN FIBRE NETWORKS (WHOLESALE) LIMITED,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
16188,punkt.de GmbH,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
24390,The University of the South Pacific,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
212832,Association REPTIGO,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
16232,Telecom Italia S.p.A.,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
212855,Jelle Luteijn,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,3
57225,Floris van der Krieken,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
212882,dnx network sarl,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
57254,FHU SKANET Wojciech Capek,BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,1
204731,FIBRENEST LIMITED,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
57294,Internet Expert s.r.o.,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
40916,"Evalse, LLC",BGP.Tools List,Stub: UNVERIFIED (Dirty Feed),-1,0.0,0,2
204796,Krones AG,BGP.Tools List,Stub: INHERITED (Clean Pipe),-1,0.0,0,0
